,Country,Year,Yearly Average Temperature
37539,United Kingdom (Europe),1969,8.610916666666666
37540,United States,1969,8.770833333333334
37541,Uruguay,1969,17.617583333333332
37542,Uzbekistan,1969,11.158916666666668
37543,Venezuela,1969,25.684749999999998
37544,Vietnam,1969,24.200666666666667
37545,Virgin Islands,1969,26.77525
37546,Western Sahara,1969,22.746916666666667
37547,Yemen,1969,26.6905
37548,Zambia,1969,21.54341666666667
37549,Zimbabwe,1969,21.345333333333333
37550,Åland,1969,4.918416666666666
37551,Afghanistan,1970,14.783083333333332
37552,Africa,1970,24.321583333333336
37553,Albania,1970,12.839666666666666
37554,Algeria,1970,23.322833333333335
37555,American Samoa,1970,26.760666666666665
37556,Andorra,1970,11.376583333333334
37557,Angola,1970,22.149833333333333
37558,Anguilla,1970,26.91616666666667
37560,Antigua And Barbuda,1970,26.738583333333334
37561,Argentina,1970,15.195333333333332
37562,Armenia,1970,9.846583333333333
37563,Aruba,1970,28.369333333333334
37564,Asia,1970,7.525666666666666
37565,Australia,1970,21.775750000000002
37566,Austria,1970,5.934833333333334
37567,Azerbaijan,1970,12.26075
37568,Bahamas,1970,25.038666666666668
37569,Bahrain,1970,26.33458333333333
37570,Baker Island,1970,25.732833333333335
37571,Bangladesh,1970,25.186583333333335
37572,Barbados,1970,26.76991666666667
37573,Belarus,1970,5.764083333333333
37574,Belgium,1970,9.498999999999999
37575,Belize,1970,25.140833333333333
37576,Benin,1970,27.524916666666666
37577,Bhutan,1970,12.107166666666666
37578,Bolivia,1970,21.51625
37579,"Bonaire, Saint Eustatius And Saba",1970,27.590083333333336
37580,Bosnia And Herzegovina,1970,10.4055
37581,Botswana,1970,22.855833333333333
37582,Brazil,1970,25.191083333333335
37583,British Virgin Islands,1970,26.606583333333333
37584,Bulgaria,1970,10.934583333333334
37585,Burkina Faso,1970,28.50091666666667
37586,Burma,1970,23.986083333333337
37587,Burundi,1970,20.054916666666667
37588,Cambodia,1970,27.008583333333334
37589,Cameroon,1970,24.610416666666666
37590,Canada,1970,-5.103166666666667
37591,Cape Verde,1970,24.738416666666666
37592,Cayman Islands,1970,26.736500000000003
37593,Central African Republic,1970,25.42975
37594,Chad,1970,27.020750000000003
37595,Chile,1970,9.65375
37596,China,1970,6.5681666666666665
37597,Christmas Island,1970,26.001416666666668
37598,Colombia,1970,24.931250000000002
37599,Comoros,1970,25.91
37600,Congo,1970,24.741083333333332
37601,Congo (Democratic Republic Of The),1970,23.964583333333334
37602,Costa Rica,1970,25.554000000000002
37603,Croatia,1970,11.310666666666668
37604,Cuba,1970,25.412166666666668
37605,Curaçao,1970,27.80391666666667
37606,Cyprus,1970,19.297916666666666
37607,Czech Republic,1970,7.318416666666667
37608,Côte D'Ivoire,1970,26.317916666666665
37609,Denmark,1970,-18.2145
37610,Denmark (Europe),1970,7.243333333333333
37611,Djibouti,1970,28.989250000000002
37612,Dominica,1970,26.423083333333334
37613,Dominican Republic,1970,25.67833333333333
37614,Ecuador,1970,21.961250000000003
37615,Egypt,1970,22.70841666666667
37616,El Salvador,1970,25.056
37617,Equatorial Guinea,1970,25.19633333333333
37618,Eritrea,1970,26.864500000000003
37619,Estonia,1970,4.349749999999999
37620,Ethiopia,1970,23.135583333333333
37621,Europe,1970,7.7893333333333326
37622,Falkland Islands (Islas Malvinas),1970,6.4435
37623,Faroe Islands,1970,6.4105
37624,Federated States Of Micronesia,1970,26.937583333333336
37625,Fiji,1970,25.276416666666666
37626,Finland,1970,1.1733333333333336
37627,France,1970,12.89925
37628,France (Europe),1970,10.465416666666666
37629,French Guiana,1970,26.036666666666665
37630,French Polynesia,1970,26.487333333333336
37631,French Southern And Antarctic Lands,1970,4.770916666666667
37632,Gabon,1970,24.49875
37633,Gambia,1970,28.13875
37634,Gaza Strip,1970,19.6725
37635,Georgia,1970,9.183583333333333
37636,Germany,1970,7.856083333333334
37637,Ghana,1970,27.142916666666668
37638,Greece,1970,15.164916666666668
37639,Greenland,1970,-18.738166666666668
37640,Grenada,1970,27.089583333333334
37641,Guadeloupe,1970,26.631416666666667
37642,Guam,1970,26.99208333333333
37643,Guatemala,1970,23.306250000000002
37644,Guernsey,1970,11.051083333333333
37645,Guinea,1970,25.817583333333335
37646,Guinea Bissau,1970,27.224999999999998
37647,Guyana,1970,26.261166666666668
37648,Haiti,1970,26.448333333333334
37649,Heard Island And Mcdonald Islands,1970,2.470833333333333
37650,Honduras,1970,24.788416666666667
37651,Hong Kong,1970,22.71291666666667
37652,Hungary,1970,9.646916666666668
37653,Iceland,1970,1.0832499999999998
37654,India,1970,24.074083333333334
37655,Indonesia,1970,26.060166666666664
37656,Iran,1970,18.452
37657,Iraq,1970,22.602666666666668
37658,Ireland,1970,9.603583333333333
37659,Isle Of Man,1970,9.6285
37660,Israel,1970,20.06866666666667
37661,Italy,1970,12.840583333333333
37662,Jamaica,1970,26.150666666666666
37663,Japan,1970,11.929
37664,Jersey,1970,11.051083333333333
37665,Jordan,1970,19.844333333333335
37666,Kazakhstan,1970,5.547000000000001
37667,Kenya,1970,24.230249999999998
37668,Kingman Reef,1970,27.130916666666668
37669,Kiribati,1970,26.750333333333334
37670,Kuwait,1970,25.65725
37671,Kyrgyzstan,1970,3.7745833333333327
37672,Laos,1970,23.988583333333334
37673,Latvia,1970,4.837416666666667
37674,Lebanon,1970,18.262583333333335
37675,Lesotho,1970,14.286666666666667
37676,Liberia,1970,25.780833333333334
37677,Libya,1970,22.25391666666667
37678,Liechtenstein,1970,4.409666666666667
37679,Lithuania,1970,5.39975
37680,Luxembourg,1970,9.108416666666667
37681,Macau,1970,22.46141666666667
37682,Macedonia,1970,10.687166666666668
37683,Madagascar,1970,23.126
37684,Malawi,1970,21.631249999999998
37685,Malaysia,1970,26.193416666666668
37686,Mali,1970,28.893333333333334
37687,Malta,1970,18.594
37688,Martinique,1970,26.423083333333334
37689,Mauritania,1970,28.368166666666667
37690,Mauritius,1970,23.751166666666666
37691,Mayotte,1970,26.646
37692,Mexico,1970,20.490083333333335
37693,Moldova,1970,9.540750000000001
37694,Monaco,1970,9.033333333333333
37695,Mongolia,1970,-1.112833333333333
37696,Montenegro,1970,10.283
37697,Montserrat,1970,26.682333333333332
37698,Morocco,1970,17.9635
37699,Mozambique,1970,23.95625
37700,Namibia,1970,21.006166666666665
37701,Nepal,1970,15.086583333333335
37702,Netherlands,1970,9.4315
37703,Netherlands (Europe),1970,9.025333333333334
37704,New Caledonia,1970,23.190916666666666
37705,New Zealand,1970,11.149416666666667
37706,Nicaragua,1970,25.990916666666667
37707,Niger,1970,27.444083333333335
37708,Nigeria,1970,26.9465
37709,Niue,1970,25.46675
37710,North America,1970,2.113166666666667
37711,North Korea,1970,6.606916666666667
37712,Northern Mariana Islands,1970,26.99208333333333
37713,Norway,1970,-0.24441666666666664
37714,Oceania,1970,21.639583333333334
37715,Oman,1970,27.2325
37716,Pakistan,1970,21.189333333333334
37717,Palau,1970,27.634583333333335
37718,Palestina,1970,23.466083333333334
37719,Palmyra Atoll,1970,27.158083333333334
37720,Panama,1970,26.415166666666668
37721,Papua New Guinea,1970,24.76875
37722,Paraguay,1970,23.750583333333335
37723,Peru,1970,20.141333333333332
37724,Philippines,1970,27.001333333333335
37725,Poland,1970,6.821583333333333
37726,Portugal,1970,14.75925
37727,Puerto Rico,1970,25.6975
37728,Qatar,1970,27.28725
37729,Reunion,1970,23.508750000000003
37730,Romania,1970,9.108166666666667
37731,Russia,1970,-5.522583333333333
37732,Rwanda,1970,19.224666666666668
37733,Saint Barthélemy,1970,26.91616666666667
37734,Saint Kitts And Nevis,1970,26.157416666666666
37735,Saint Lucia,1970,26.974333333333334
37736,Saint Martin,1970,26.91616666666667
37737,Saint Pierre And Miquelon,1970,5.217333333333333
37738,Saint Vincent And The Grenadines,1970,27.130916666666668
37739,Samoa,1970,26.491
37740,San Marino,1970,13.922000000000002
37741,Sao Tome And Principe,1970,26.078500000000002
37742,Saudi Arabia,1970,25.97791666666667
37743,Senegal,1970,28.572166666666664
37744,Serbia,1970,10.0585
37745,Seychelles,1970,27.0745
37746,Sierra Leone,1970,26.404583333333335
37747,Singapore,1970,26.854583333333334
37748,Sint Maarten,1970,26.91616666666667
37749,Slovakia,1970,7.333666666666667
37750,Slovenia,1970,9.541333333333332
37751,Solomon Islands,1970,26.730500000000003
37752,Somalia,1970,26.956333333333333
37753,South Africa,1970,17.72025
37754,South America,1970,22.24416666666667
37755,South Georgia And The South Sandwich Isla,1970,1.5159166666666668
37756,South Korea,1970,11.71125
37757,Spain,1970,13.719999999999999
37758,Sri Lanka,1970,27.21291666666667
37759,Sudan,1970,27.07783333333333
37760,Suriname,1970,26.52241666666667
37761,Svalbard And Jan Mayen,1970,-8.088
37762,Swaziland,1970,19.5145
37763,Sweden,1970,1.8489166666666668
37764,Switzerland,1970,6.820666666666667
37765,Syria,1970,18.789083333333334
37766,Taiwan,1970,22.159833333333335
37767,Tajikistan,1970,4.873
37768,Tanzania,1970,22.37108333333333
37769,Thailand,1970,26.40233333333333
37770,Timor Leste,1970,26.465083333333336
37771,Togo,1970,27.264166666666668
37772,Tonga,1970,23.675749999999997
37773,Trinidad And Tobago,1970,26.459666666666667
37774,Tunisia,1970,20.104916666666668
37775,Turkey,1970,12.554583333333333
37776,Turkmenistan,1970,15.567
37777,Turks And Caicas Islands,1970,26.742083333333337
37778,Uganda,1970,23.049583333333334
37779,Ukraine,1970,8.154166666666667
37780,United Arab Emirates,1970,28.258666666666667
37781,United Kingdom,1970,8.66975
37782,United Kingdom (Europe),1970,8.81425
37783,United States,1970,8.673
37784,Uruguay,1970,17.5755
37785,Uzbekistan,1970,12.980416666666668
37786,Venezuela,1970,25.34166666666667
37787,Vietnam,1970,23.91725
37788,Virgin Islands,1970,26.606583333333333
37789,Western Sahara,1970,22.9815
37790,Yemen,1970,26.37591666666667
37791,Zambia,1970,21.631333333333334
37792,Zimbabwe,1970,21.79875
37793,Åland,1970,4.442833333333334
37794,Afghanistan,1971,14.823500000000001
37795,Africa,1971,23.933083333333332
37796,Albania,1971,12.534416666666667
37797,Algeria,1971,22.672250000000002
37798,American Samoa,1971,26.40225
37799,Andorra,1971,11.192166666666667
37800,Angola,1971,21.837
37801,Anguilla,1971,26.553416666666667
37803,Antigua And Barbuda,1971,26.391416666666668
37804,Argentina,1971,14.651166666666667
37805,Armenia,1971,9.105416666666668
37806,Aruba,1971,27.89
37807,Asia,1971,7.6859166666666665
37808,Australia,1971,21.65433333333333
37809,Austria,1971,6.449333333333333
37810,Azerbaijan,1971,11.988583333333333
37811,Bahamas,1971,25.266333333333336
37812,Bahrain,1971,25.79116666666667
37813,Baker Island,1971,25.404916666666665
37814,Bangladesh,1971,24.635166666666667
37815,Barbados,1971,26.444916666666668
37816,Belarus,1971,6.38375
37817,Belgium,1971,9.831166666666666
37818,Belize,1971,25.25491666666667
37819,Benin,1971,27.158833333333334
37820,Bhutan,1971,11.768416666666667
37821,Bolivia,1971,20.73966666666667
37822,"Bonaire, Saint Eustatius And Saba",1971,27.08375
37823,Bosnia And Herzegovina,1971,10.4445
37824,Botswana,1971,22.080916666666667
37825,Brazil,1971,24.608500000000003
37826,British Virgin Islands,1971,26.292166666666663
37827,Bulgaria,1971,10.562833333333334
37828,Burkina Faso,1971,28.2285
37829,Burma,1971,23.515083333333333
37830,Burundi,1971,19.65908333333333
37831,Cambodia,1971,26.363916666666668
37832,Cameroon,1971,24.252166666666668
37833,Canada,1971,-4.869583333333334
37834,Cape Verde,1971,24.013833333333334
37835,Cayman Islands,1971,26.786
37836,Central African Republic,1971,25.10066666666667
37837,Chad,1971,26.913083333333333
37838,Chile,1971,9.160166666666667
37839,China,1971,6.84625
37840,Christmas Island,1971,25.762
37841,Colombia,1971,24.55741666666667
37842,Comoros,1971,25.379166666666666
37843,Congo,1971,24.326333333333334
37844,Congo (Democratic Republic Of The),1971,23.569583333333338
37845,Costa Rica,1971,25.43133333333333
37846,Croatia,1971,11.393333333333333
37847,Cuba,1971,25.479666666666663
37848,Curaçao,1971,27.28291666666667
37849,Cyprus,1971,18.90666666666667
37850,Czech Republic,1971,7.926833333333334
37851,Côte D'Ivoire,1971,25.868
37852,Denmark,1971,-19.14225
37853,Denmark (Europe),1971,8.471416666666666
37854,Djibouti,1971,28.609333333333336
37855,Dominica,1971,26.089333333333332
37856,Dominican Republic,1971,25.424000000000003
37857,Ecuador,1971,21.57341666666667
37858,Egypt,1971,22.680000000000003
37859,El Salvador,1971,24.874166666666667
37860,Equatorial Guinea,1971,24.871499999999997
37861,Eritrea,1971,26.376333333333335
37862,Estonia,1971,5.395166666666667
37863,Ethiopia,1971,22.752083333333335
37864,Europe,1971,8.011416666666667
37865,Falkland Islands (Islas Malvinas),1971,6.001083333333334
37866,Faroe Islands,1971,7.116583333333334
37867,Federated States Of Micronesia,1971,26.549750000000003
37868,Fiji,1971,25.425250000000002
37869,Finland,1971,0.8563333333333333
37870,France,1971,12.869166666666667
37871,France (Europe),1971,10.516083333333334
37872,French Guiana,1971,25.557666666666666
37873,French Polynesia,1971,25.80525
37874,French Southern And Antarctic Lands,1971,4.942333333333333
37875,Gabon,1971,24.167333333333335
37876,Gambia,1971,27.358083333333337
37877,Gaza Strip,1971,19.19216666666667
37878,Georgia,1971,8.830916666666667
37879,Germany,1971,8.600166666666667
37880,Ghana,1971,26.60983333333333
37881,Greece,1971,14.664000000000001
37882,Greenland,1971,-19.7105
37883,Grenada,1971,26.665666666666667
37884,Guadeloupe,1971,26.290833333333335
37885,Guam,1971,26.9335
37886,Guatemala,1971,23.322833333333335
37887,Guernsey,1971,11.21825
37888,Guinea,1971,25.439916666666665
37889,Guinea Bissau,1971,26.6865
37890,Guyana,1971,25.628666666666664
37891,Haiti,1971,26.21366666666667
37892,Heard Island And Mcdonald Islands,1971,2.6136666666666666
37893,Honduras,1971,24.752
37894,Hong Kong,1971,22.654583333333335
37895,Hungary,1971,9.991833333333334
37896,Iceland,1971,1.3544166666666666
37897,India,1971,23.634
37898,Indonesia,1971,25.79291666666667
37899,Iran,1971,17.901416666666666
37900,Iraq,1971,21.819916666666668
37901,Ireland,1971,10.086583333333333
37902,Isle Of Man,1971,10.029916666666667
37903,Israel,1971,19.649333333333335
37904,Italy,1971,12.788916666666665
37905,Jamaica,1971,26.099083333333336
37906,Japan,1971,11.983416666666665
37907,Jersey,1971,11.21825
37908,Jordan,1971,19.331666666666667
37909,Kazakhstan,1971,6.325166666666667
37910,Kenya,1971,23.8565
37911,Kingman Reef,1971,26.681583333333336
37912,Kiribati,1971,26.18166666666667
37913,Kuwait,1971,25.0655
37914,Kyrgyzstan,1971,4.176749999999999
37915,Laos,1971,23.200999999999997
37916,Latvia,1971,6.0633333333333335
37917,Lebanon,1971,17.71375
37918,Lesotho,1971,13.799500000000002
37919,Liberia,1971,25.277333333333335
37920,Libya,1971,22.208416666666665
37921,Liechtenstein,1971,4.857666666666667
37922,Lithuania,1971,6.702916666666666
37923,Luxembourg,1971,9.48875
37924,Macau,1971,22.421333333333333
37925,Macedonia,1971,10.283500000000002
37926,Madagascar,1971,22.583250000000003
37927,Malawi,1971,21.26125
37928,Malaysia,1971,25.8485
37929,Mali,1971,28.506416666666667
37930,Malta,1971,18.210333333333335
37931,Martinique,1971,26.089333333333332
37932,Mauritania,1971,27.253416666666666
37933,Mauritius,1971,23.30125
37934,Mayotte,1971,25.985583333333334
37935,Mexico,1971,20.640333333333334
37936,Moldova,1971,9.333166666666667
37937,Monaco,1971,9.208916666666667
37938,Mongolia,1971,-0.6264166666666661
37939,Montenegro,1971,10.232916666666666
37940,Montserrat,1971,26.339916666666667
37941,Morocco,1971,16.9075
37942,Mozambique,1971,23.550666666666668
37943,Namibia,1971,20.568166666666666
37944,Nepal,1971,14.408416666666668
37945,Netherlands,1971,9.901833333333334
37946,Netherlands (Europe),1971,9.517333333333333
37947,New Caledonia,1971,22.909833333333335
37948,New Zealand,1971,11.25175
37949,Nicaragua,1971,25.902333333333335
37950,Niger,1971,27.463333333333335
37951,Nigeria,1971,26.796166666666668
37952,Niue,1971,25.102083333333336
37953,North America,1971,2.0397499999999997
37954,North Korea,1971,6.703083333333333
37955,Northern Mariana Islands,1971,26.9335
37956,Norway,1971,0.19383333333333339
37957,Oceania,1971,21.52025
37958,Oman,1971,26.803916666666666
37959,Pakistan,1971,20.96625
37960,Palau,1971,27.3655
37961,Palestina,1971,23.1935
37962,Palmyra Atoll,1971,26.71575
37963,Panama,1971,26.02025
37964,Papua New Guinea,1971,24.56375
37965,Paraguay,1971,22.979333333333333
37966,Peru,1971,19.803250000000002
37967,Philippines,1971,26.39975
37968,Poland,1971,7.865166666666667
37969,Portugal,1971,14.277000000000001
37970,Puerto Rico,1971,25.36191666666667
37971,Qatar,1971,26.642750000000003
37972,Reunion,1971,23.082166666666666
37973,Romania,1971,9.097416666666668
37974,Russia,1971,-4.971166666666668
37975,Rwanda,1971,18.911333333333335
37976,Saint Barthélemy,1971,26.553416666666667
37977,Saint Kitts And Nevis,1971,25.8025
37978,Saint Lucia,1971,26.61066666666667
37979,Saint Martin,1971,26.553416666666667
37980,Saint Pierre And Miquelon,1971,5.1280833333333335
37981,Saint Vincent And The Grenadines,1971,26.72666666666667
37982,Samoa,1971,26.136166666666668
37983,San Marino,1971,13.859416666666666
37984,Sao Tome And Principe,1971,25.753249999999998
37985,Saudi Arabia,1971,25.225583333333333
37986,Senegal,1971,27.83241666666667
37987,Serbia,1971,10.123583333333334
37988,Seychelles,1971,26.520166666666668
37989,Sierra Leone,1971,25.934166666666666
37990,Singapore,1971,26.605500000000003
37991,Sint Maarten,1971,26.553416666666667
37992,Slovakia,1971,7.80925
37993,Slovenia,1971,9.679333333333334
37994,Solomon Islands,1971,26.497
37995,Somalia,1971,26.855583333333332
37996,South Africa,1971,17.28575
37997,South America,1971,21.688916666666668
37998,South Georgia And The South Sandwich Isla,1971,1.4579166666666667
37999,South Korea,1971,11.920416666666668
38000,Spain,1971,13.091583333333332
38001,Sri Lanka,1971,26.842583333333334
38002,Sudan,1971,26.76216666666667
38003,Suriname,1971,25.953500000000002
