,State,Country,Year,Yearly Average Temperature
43921,Illinois,United States,1972,10.546999999999999
43922,Indiana,United States,1972,10.633333333333333
43923,Ingush,Russia,1972,7.453166666666667
43924,Iowa,United States,1972,8.087666666666667
43925,Irkutsk,Russia,1972,-5.905833333333334
43926,Ivanovo,Russia,1972,4.5175833333333335
43927,Jammu And Kashmir,India,1972,3.0710833333333336
43928,Jharkhand,India,1972,25.299000000000003
43929,Jiangsu,China,1972,14.47875
43930,Jiangxi,China,1972,17.475083333333334
43931,Jilin,China,1972,4.069583333333333
43932,Kabardin Balkar,Russia,1972,7.482666666666667
43933,Kaliningrad,Russia,1972,7.165083333333333
43934,Kalmyk,Russia,1972,9.723666666666668
43935,Kaluga,Russia,1972,5.659083333333334
43936,Kamchatka,Russia,1972,-2.1290833333333334
43937,Kansas,United States,1972,12.029333333333334
43938,Karachay Cherkess,Russia,1972,8.641333333333334
43939,Karelia,Russia,1972,2.597166666666667
43940,Karnataka,India,1972,26.18941666666667
43941,Kemerovo,Russia,1972,-0.7392500000000002
43942,Kentucky,United States,1972,13.015166666666667
43943,Kerala,India,1972,26.61883333333333
43944,Khabarovsk,Russia,1972,-6.333166666666666
43945,Khakass,Russia,1972,-2.2013333333333334
43946,Khanty Mansiy,Russia,1972,-4.255833333333333
43947,Kirov,Russia,1972,2.0980000000000003
43948,Komi,Russia,1972,-2.343583333333333
43949,Komi Permyak,Russia,1972,0.6082499999999996
43950,Koryak,Russia,1972,-5.583333333333333
43951,Kostroma,Russia,1972,3.2060833333333325
43952,Krasnodar,Russia,1972,10.728
43953,Krasnoyarsk,Russia,1972,-4.8455
43954,Kurgan,Russia,1972,0.6892499999999998
43955,Kursk,Russia,1972,6.691416666666668
43956,Leningrad,Russia,1972,4.563833333333334
43957,Liaoning,China,1972,7.593083333333333
43958,Lipetsk,Russia,1972,6.250333333333334
43959,Louisiana,United States,1972,19.5125
43960,Madhya Pradesh,India,1972,25.628249999999998
43961,Maga Buryatdan,Russia,1972,-11.026416666666668
43962,Maharashtra,India,1972,26.54341666666667
43963,Maine,United States,1972,3.8966666666666665
43964,Manipur,India,1972,21.545416666666668
43965,Manitoba,Canada,1972,-4.376916666666667
43966,Mariy El,Russia,1972,3.5794999999999995
43967,Maryland,United States,1972,12.164250000000001
43968,Massachusetts,United States,1972,7.4855833333333335
43969,Mato Grosso,Brazil,1972,25.891166666666667
43970,Mato Grosso Do Sul,Brazil,1972,23.982916666666668
43971,Meghalaya,India,1972,23.677583333333335
43972,Michigan,United States,1972,5.825
43973,Minas Gerais,Brazil,1972,22.378500000000003
43974,Minnesota,United States,1972,3.5576666666666665
43975,Mississippi,United States,1972,17.994083333333332
43976,Missouri,United States,1972,12.319749999999999
43977,Mizoram,India,1972,23.751
43978,Montana,United States,1972,4.477833333333334
43979,Mordovia,Russia,1972,5.045
43980,Moscow City,Russia,1972,5.269666666666667
43981,Moskva,Russia,1972,5.258500000000001
43982,Murmansk,Russia,1972,0.5755000000000002
43983,Nagaland,India,1972,21.762333333333334
43984,Nebraska,United States,1972,8.715333333333332
43985,Nei Mongol,China,1972,3.4627499999999998
43986,Nenets,Russia,1972,-4.488416666666667
43987,Nevada,United States,1972,9.804083333333333
43988,New Brunswick,Canada,1972,2.919166666666667
43989,New Hampshire,United States,1972,5.381333333333334
43990,New Jersey,United States,1972,10.597166666666666
43991,New Mexico,United States,1972,12.104666666666667
43992,New South Wales,Australia,1972,17.477166666666665
43993,New York,United States,1972,6.890416666666667
43994,Newfoundland And Labrador,Canada,1972,-3.9665
43995,Ningxia Hui,China,1972,7.8572500000000005
43996,Nizhegorod,Russia,1972,4.428416666666668
43997,North Carolina,United States,1972,14.859416666666668
43998,North Dakota,United States,1972,3.345
43999,North Ossetia,Russia,1972,6.650166666666667
44000,Northern Territory,Australia,1972,25.071749999999998
44001,Northwest Territories,Canada,1972,-10.734083333333333
44002,Nova Scotia,Canada,1972,5.173333333333333
44003,Novgorod,Russia,1972,4.821333333333333
44004,Novosibirsk,Russia,1972,-0.8273333333333331
44005,Nunavut,Canada,1972,-16.28225
44006,Ohio,United States,1972,10.13275
44007,Oklahoma,United States,1972,15.441
44008,Omsk,Russia,1972,-1.187
44009,Ontario,Canada,1972,-1.1055000000000001
44010,Oregon,United States,1972,8.064583333333333
44011,Orel,Russia,1972,6.153500000000001
44012,Orenburg,Russia,1972,3.0251666666666672
44013,Orissa,India,1972,26.54125
44014,Pennsylvania,United States,1972,9.026083333333334
44015,Penza,Russia,1972,5.37075
44016,Perm',Russia,1972,-0.023333333333333577
44017,Pernambuco,Brazil,1972,25.868083333333335
44018,Primor'Ye,Russia,1972,2.1222499999999997
44019,Prince Edward Island,Canada,1972,4.302583333333334
44020,Pskov,Russia,1972,5.609750000000001
44021,Puducherry,India,1972,27.63491666666667
44022,Punjab,India,1972,23.411083333333334
44023,Qinghai,China,1972,-1.3575000000000006
44024,Queensland,Australia,1972,23.017583333333334
44025,Rajasthan,India,1972,25.888166666666667
44026,Rhode Island,United States,1972,8.945
44027,Rio De Janeiro,Brazil,1972,22.560583333333337
44028,Rio Grande Do Norte,Brazil,1972,27.381
44029,Rio Grande Do Sul,Brazil,1972,19.055583333333335
44030,Roraima,Brazil,1972,25.873333333333335
44031,Rostov,Russia,1972,9.048333333333334
44032,Ryazan',Russia,1972,5.576333333333334
44033,Sakha,Russia,1972,-13.492083333333333
44034,Sakhalin,Russia,1972,0.36558333333333337
44035,Samara,Russia,1972,4.316916666666667
44036,Santa Catarina,Brazil,1972,18.66333333333333
44037,Saratov,Russia,1972,6.021833333333334
44038,Saskatchewan,Canada,1972,-1.8870000000000002
44039,Sergipe,Brazil,1972,25.851333333333333
44040,Shaanxi,China,1972,10.748666666666667
44041,Shandong,China,1972,12.658999999999999
44042,Shanghai,China,1972,15.597333333333333
44043,Shanxi,China,1972,8.995166666666666
44044,Sichuan,China,1972,8.374416666666667
44045,Sikkim,India,1972,3.392
44046,Smolensk,Russia,1972,5.572333333333333
44047,South Australia,Australia,1972,19.558
44048,South Carolina,United States,1972,17.19816666666667
44049,South Dakota,United States,1972,6.272000000000001
44050,Stavropol',Russia,1972,9.482166666666666
44051,Sverdlovsk,Russia,1972,-0.44766666666666727
44052,Tambov,Russia,1972,6.11775
44053,Tamil Nadu,India,1972,26.999333333333336
44054,Tasmania,Australia,1972,11.46
44055,Tatarstan,Russia,1972,3.3990000000000005
44056,Taymyr,Russia,1972,-14.573
44057,Tennessee,United States,1972,14.209000000000001
44058,Texas,United States,1972,18.24233333333333
44059,Tianjin,China,1972,11.510916666666667
44060,Tocantins,Brazil,1972,26.39925
44061,Tomsk,Russia,1972,-2.804916666666667
44062,Tripura,India,1972,25.138666666666666
44063,Tula,Russia,1972,5.664666666666666
44064,Tuva,Russia,1972,-6.275583333333333
44065,Tver',Russia,1972,4.777166666666667
44066,Tyumen',Russia,1972,-1.2585000000000004
44067,Udmurt,Russia,1972,2.07725
44068,Ul'Yanovsk,Russia,1972,4.4944999999999995
44069,Ust Orda Buryat,Russia,1972,-3.0546666666666664
44070,Utah,United States,1972,8.756583333333333
44071,Uttar Pradesh,India,1972,24.923166666666663
44072,Uttaranchal,India,1972,14.924666666666667
44073,Vermont,United States,1972,5.0875
44074,Victoria,Australia,1972,14.370083333333334
44075,Virginia,United States,1972,12.827083333333334
44076,Vladimir,Russia,1972,5.1095
44077,Volgograd,Russia,1972,7.7795
44078,Vologda,Russia,1972,2.9053333333333335
44079,Voronezh,Russia,1972,7.19075
44080,Washington,United States,1972,7.305166666666666
44081,West Bengal,India,1972,25.273666666666667
44082,West Virginia,United States,1972,10.949166666666668
44083,Western Australia,Australia,1972,23.128
44084,Wisconsin,United States,1972,5.098916666666667
44085,Wyoming,United States,1972,4.9495
44086,Xinjiang Uygur,China,1972,5.240083333333334
44087,Xizang,China,1972,-2.3534166666666665
44088,Yamal Nenets,Russia,1972,-8.623333333333333
44089,Yaroslavl',Russia,1972,4.10125
44090,Yevrey,Russia,1972,-0.13083333333333366
44091,Yukon,Canada,1972,-8.987916666666667
44092,Yunnan,China,1972,15.979166666666666
44093,Zhejiang,China,1972,16.3185
44094,Acre,Brazil,1973,26.04433333333333
44095,Adygey,Russia,1973,9.7765
44096,Aga Buryat,Russia,1973,-1.409083333333334
44097,Alabama,United States,1973,17.570666666666664
44098,Alagoas,Brazil,1973,25.629583333333333
44099,Alaska,United States,1973,-5.29575
44100,Alberta,Canada,1973,0.4024166666666666
44101,Altay,Russia,1973,2.435666666666667
44102,Amazonas,Brazil,1973,26.323083333333333
44103,Amur,Russia,1973,-4.911000000000001
44104,Andaman And Nicobar,India,1973,27.72158333333333
44105,Andhra Pradesh,India,1973,27.842916666666667
44106,Anhui,China,1973,15.604166666666666
44107,Arizona,United States,1973,14.870666666666667
44108,Arkansas,United States,1973,16.125916666666665
44109,Arkhangel'Sk,Russia,1973,-1.9019166666666667
44110,Arunachal Pradesh,India,1973,14.431083333333333
44111,Assam,India,1973,22.49
44112,Astrakhan',Russia,1973,9.3635
44113,Australian Capital Territory,Australia,1973,12.43425
44114,Bahia,Brazil,1973,24.926916666666667
44115,Bashkortostan,Russia,1973,2.3501666666666665
44116,Beijing,China,1973,9.50525
44117,Belgorod,Russia,1973,6.591166666666666
44118,Bihar,India,1973,24.946749999999998
44119,British Columbia,Canada,1973,-0.15708333333333346
44120,Bryansk,Russia,1973,5.760000000000001
44121,Buryat,Russia,1973,-5.357083333333333
44122,California,United States,1973,14.245083333333334
44123,Chandigarh,India,1973,13.704416666666667
44124,Chechnya,Russia,1973,8.37975
44125,Chelyabinsk,Russia,1973,1.9990833333333333
44126,Chhattisgarh,India,1973,26.258416666666665
44127,Chita,Russia,1973,-5.0185
44128,Chongqing,China,1973,16.41725
44129,Chukot,Russia,1973,-11.892916666666666
44130,Chuvash,Russia,1973,3.998166666666666
44131,City Of St. Petersburg,Russia,1973,4.400833333333334
44132,Colorado,United States,1973,6.42475
44133,Connecticut,United States,1973,10.47325
44134,Dadra And Nagar Haveli,India,1973,25.2895
44135,Dagestan,Russia,1973,9.898166666666667
44136,Daman And Diu,India,1973,26.531750000000002
44137,Delaware,United States,1973,13.112083333333333
44138,Delhi,India,1973,25.56316666666667
44139,District Of Columbia,United States,1973,13.039666666666667
44140,Distrito Federal,Brazil,1973,22.6745
44141,Evenk,Russia,1973,-9.157666666666668
44142,Florida,United States,1973,21.829666666666668
44143,Fujian,China,1973,18.950916666666668
44144,Gansu,China,1973,5.922666666666665
44145,Georgia (State),United States,1973,17.940416666666668
44146,Goa,India,1973,26.334666666666667
44147,Gorno Altay,Russia,1973,-3.329833333333333
44148,Guangdong,China,1973,21.665166666666664
44149,Guangxi,China,1973,20.753416666666666
44150,Guizhou,China,1973,16.035
44151,Gujarat,India,1973,26.525000000000002
44152,Hainan,China,1973,25.048333333333332
44153,Haryana,India,1973,24.56925
44154,Hawaii,United States,1973,22.217916666666667
44155,Hebei,China,1973,9.607166666666666
44156,Heilongjiang,China,1973,1.2244166666666674
44157,Henan,China,1973,14.309000000000003
44158,Himachal Pradesh,India,1973,9.480333333333332
44159,Hubei,China,1973,15.936
44160,Hunan,China,1973,17.111666666666668
44161,Idaho,United States,1973,5.727416666666667
44162,Illinois,United States,1973,12.07275
44163,Indiana,United States,1973,12.131749999999998
44164,Ingush,Russia,1973,7.483999999999999
44165,Iowa,United States,1973,9.862916666666667
44166,Irkutsk,Russia,1973,-4.1435
44167,Ivanovo,Russia,1973,3.8690833333333337
44168,Jammu And Kashmir,India,1973,3.6944166666666667
44169,Jharkhand,India,1973,25.38383333333333
44170,Jiangsu,China,1973,15.158500000000002
44171,Jiangxi,China,1973,17.80825
44172,Jilin,China,1973,4.63275
44173,Kabardin Balkar,Russia,1973,7.267166666666667
44174,Kaliningrad,Russia,1973,7.289083333333334
44175,Kalmyk,Russia,1973,9.584916666666667
44176,Kaluga,Russia,1973,4.805000000000001
44177,Kamchatka,Russia,1973,-2.1858333333333335
44178,Kansas,United States,1973,12.457083333333335
44179,Karachay Cherkess,Russia,1973,8.210333333333333
44180,Karelia,Russia,1973,1.38025
44181,Karnataka,India,1973,26.251166666666666
44182,Kemerovo,Russia,1973,0.8955833333333327
44183,Kentucky,United States,1973,13.895333333333333
44184,Kerala,India,1973,26.845083333333335
44185,Khabarovsk,Russia,1973,-6.167083333333333
44186,Khakass,Russia,1973,-1.3230000000000002
44187,Khanty Mansiy,Russia,1973,-1.9751666666666665
44188,Kirov,Russia,1973,1.972333333333334
44189,Komi,Russia,1973,-1.9309166666666673
44190,Komi Permyak,Russia,1973,1.0676666666666665
44191,Koryak,Russia,1973,-6.162166666666667
44192,Kostroma,Russia,1973,2.611
44193,Krasnodar,Russia,1973,10.192083333333334
44194,Krasnoyarsk,Russia,1973,-2.511583333333333
44195,Kurgan,Russia,1973,2.0505
44196,Kursk,Russia,1973,5.883666666666667
44197,Leningrad,Russia,1973,3.651583333333333
44198,Liaoning,China,1973,8.1175
44199,Lipetsk,Russia,1973,5.523
44200,Louisiana,United States,1973,19.375083333333333
44201,Madhya Pradesh,India,1973,25.748583333333332
44202,Maga Buryatdan,Russia,1973,-11.176833333333335
44203,Maharashtra,India,1973,26.497
44204,Maine,United States,1973,5.8744999999999985
44205,Manipur,India,1973,21.765833333333333
44206,Manitoba,Canada,1973,-1.4136666666666677
44207,Mariy El,Russia,1973,3.2526666666666677
44208,Maryland,United States,1973,13.214666666666666
44209,Massachusetts,United States,1973,9.201416666666667
44210,Mato Grosso,Brazil,1973,26.106416666666664
44211,Mato Grosso Do Sul,Brazil,1973,24.175166666666666
44212,Meghalaya,India,1973,23.97791666666667
44213,Michigan,United States,1973,7.997416666666667
44214,Minas Gerais,Brazil,1973,22.711083333333335
44215,Minnesota,United States,1973,6.092666666666666
44216,Mississippi,United States,1973,18.065749999999998
44217,Missouri,United States,1973,13.173833333333334
44218,Mizoram,India,1973,23.841333333333335
44219,Montana,United States,1973,5.759833333333334
44220,Mordovia,Russia,1973,4.440916666666667
44221,Moscow City,Russia,1973,4.48275
44222,Moskva,Russia,1973,4.489249999999999
44223,Murmansk,Russia,1973,-0.9250833333333333
44224,Nagaland,India,1973,22.051000000000002
44225,Nebraska,United States,1973,9.565583333333334
44226,Nei Mongol,China,1973,3.938333333333333
44227,Nenets,Russia,1973,-4.2555
44228,Nevada,United States,1973,9.740166666666667
44229,New Brunswick,Canada,1973,5.0224166666666665
44230,New Hampshire,United States,1973,7.206
44231,New Jersey,United States,1973,11.961583333333335
44232,New Mexico,United States,1973,11.292583333333333
44233,New South Wales,Australia,1973,18.07016666666667
44234,New York,United States,1973,8.699083333333334
44235,Newfoundland And Labrador,Canada,1973,-0.8016666666666669
44236,Ningxia Hui,China,1973,8.31775
44237,Nizhegorod,Russia,1973,3.8559166666666678
44238,North Carolina,United States,1973,15.358333333333334
44239,North Dakota,United States,1973,5.644083333333334
44240,North Ossetia,Russia,1973,6.518
44241,Northern Territory,Australia,1973,25.809416666666667
44242,Northwest Territories,Canada,1973,-8.057166666666665
44243,Nova Scotia,Canada,1973,6.531166666666667
44244,Novgorod,Russia,1973,4.012583333333334
44245,Novosibirsk,Russia,1973,1.2810833333333338
44246,Nunavut,Canada,1973,-12.8125
44247,Ohio,United States,1973,11.673416666666668
44248,Oklahoma,United States,1973,15.376166666666668
44249,Omsk,Russia,1973,0.9737500000000004
44250,Ontario,Canada,1973,1.478416666666666
44251,Oregon,United States,1973,8.612583333333333
44252,Orel,Russia,1973,5.3389999999999995
44253,Orenburg,Russia,1973,3.88325
44254,Orissa,India,1973,26.608
44255,Pennsylvania,United States,1973,10.462083333333334
44256,Penza,Russia,1973,4.796166666666666
44257,Perm',Russia,1973,0.7546666666666665
44258,Pernambuco,Brazil,1973,26.154083333333332
44259,Primor'Ye,Russia,1973,2.153833333333333
44260,Prince Edward Island,Canada,1973,5.924333333333333
44261,Pskov,Russia,1973,4.936000000000001
44262,Puducherry,India,1973,27.848166666666668
44263,Punjab,India,1973,23.600583333333333
44264,Qinghai,China,1973,-1.6405833333333335
44265,Queensland,Australia,1973,23.98925
44266,Rajasthan,India,1973,25.97366666666667
44267,Rhode Island,United States,1973,10.427083333333334
44268,Rio De Janeiro,Brazil,1973,22.634666666666664
44269,Rio Grande Do Norte,Brazil,1973,27.638333333333335
44270,Rio Grande Do Sul,Brazil,1973,18.980416666666667
44271,Roraima,Brazil,1973,25.938916666666668
44272,Rostov,Russia,1973,8.45775
44273,Ryazan',Russia,1973,4.808833333333333
44274,Sakha,Russia,1973,-12.186749999999998
44275,Sakhalin,Russia,1973,0.07633333333333352
44276,Samara,Russia,1973,4.466583333333333
44277,Santa Catarina,Brazil,1973,18.7
44278,Saratov,Russia,1973,5.777
44279,Saskatchewan,Canada,1973,0.5164166666666666
44280,Sergipe,Brazil,1973,26.311583333333335
44281,Shaanxi,China,1973,11.331916666666666
44282,Shandong,China,1973,13.2455
44283,Shanghai,China,1973,16.21258333333333
44284,Shanxi,China,1973,9.402916666666668
44285,Sichuan,China,1973,8.596083333333334
44286,Sikkim,India,1973,3.5775
44287,Smolensk,Russia,1973,4.7731666666666674
44288,South Australia,Australia,1973,19.905666666666665
44289,South Carolina,United States,1973,17.460333333333335
44290,South Dakota,United States,1973,8.11875
44291,Stavropol',Russia,1973,9.182
44292,Sverdlovsk,Russia,1973,0.7956666666666665
44293,Tambov,Russia,1973,5.4117500000000005
44294,Tamil Nadu,India,1973,27.233166666666666
44295,Tasmania,Australia,1973,11.420083333333332
44296,Tatarstan,Russia,1973,3.5140000000000007
44297,Taymyr,Russia,1973,-13.3835
44298,Tennessee,United States,1973,14.79475
44299,Texas,United States,1973,17.821083333333334
